id,title,reason,description,create_time,equipment,location,gz_tag,qj_tag,xw_tag
2869,燕京YJ6501发动机着火敲击声,发现个别缸供油量过大，拆下喷油泵在试验台上调试该缸供油量和供油间隔角，并对其他各缸的供油量和供油间隔角进行检查，发现喷油提前角过大，调到合适角度后故障排除。,该车在急加速时，发出尖锐、清脆而连续的、类似金属的敲击声，在怠速或小负荷工作状况下也明显。,2017/6/11 0:00,燕京YJ6501,北京,发动机故障,喷油提前角,驾驶不当
2870,远达SCZ3090CA发动机气门脚响,用手压住气门臂与其上下移动，发现声响减弱，说明气门杆与导管或摇臂轴间隙过大，调整后，气门脚不响了。,该车发动机地低转速时，上部发出有节奏并清晰均匀的“嗒嗒”声，转速升高。,2017/6/11 0:00,远达SCZ3090CA,甘肃,发动机故障,气门脚,驾驶不当
2872,奥迪A6离合器发抖发响,因压盘弹簧弹力不足，导致从动盘与飞轮结合不紧，加之传动钢片一端松动，压盘与离合器盖之间沿圆周方向产生相对移动，飞轮和离合器盖上的转矩传递到压盘上时就会损失一部分，且传递不均匀，便出现了起步时车身发抖、离合器发响现象。,一辆奥迪A6，行驶7万公里后，起步时车身抖动和离合器发出响声，起步后，症状则减轻。,2017/5/19 0:00,奥迪A6,北京,离合器故障,螺栓,粗心
2873,奥迪A1发动机过热,发动机怠速运转时，由于转速较低，风扇尚能正常运转，发动机不会出现过热现象。当发动机中、高速运转时，风扇与水泵轴之间出现了相对运动，致使风扇的转速低于水泵轴的转速，冷却效果明显变差，水箱极易出现“开锅”。将锁块插进风扇轴的槽内，风扇与轴便成为一体，风扇的转速即能随水泵轴转速的变化而变化，即冷却作用可以根据需要而自动调节，发动机便不会出现过热现象。,该车怠速运转时发动机温度正常，但行驶不久，发动机就过热，水箱随即“开锅”。,2017/4/19 0:00,奥迪A1,北京,发动机故障,风扇离合器,知道故障不修理
2874,奥迪A1冷却系统故障,1.节温器（水龟）损坏（不能自开）2.冷却水不足（泄漏、蒸发）3.风扇损坏（叶片损坏，控制电路故障，风扇电机故障，风扇皮带松脱）4.水泵损坏（皮带松脱，轴承卡住）5.百叶窗关闭，水箱、散热片能力下降（水垢，脏）,冬天寒冷时候，在行驶途中，引擎过热，冷却水沸腾，我不能理解为什么会这样。,2017/1/23 0:00,奥迪A1,北京,冷却系统故障,引擎,上次修理失当
2875,汉阳HY4320S半挂牵引车离合器故障,离合器摩擦片摩擦力不足。（1）离合器踏板自由行程过小或消失；分离杠杆和分离轴承的间隙过小或消失；离合器盖变形或与飞轮的连接松动，使压盘处于半分离状态，在传递动力是打滑。,离合器打滑。汽车起步时，完全放松离合器踏板，汽车不能起步或起步困难。,2017/2/5 0:00,汉阳HY4320S半挂牵引车,广州,离合器故障,离合器,修理不当
2876,奔驰2026（6×6）8吨级越野车离合器故障诊断,驾驶员操作不当导致压紧弹簧摩擦过度产生高热，使弹力下降；个别弹簧因疲劳断裂，是压紧力下降。,汽车行驶中加速时，车速不能随发动机转速的升高而增加，发动机的动力不能完全传至驱动轮，造成行驶无力，上坡时现象明显，严重时会发出因摩擦衬片过热而产生烧焦气味。,2017/4/18 0:00,奔驰2026（6×6）8吨级越野车,四川,离合器故障,离合器,责任心不强
2877,赛欧离合器阻滞,驾驶员操作不当导致压紧弹簧摩擦过度产生高热，使弹力下降；个别弹簧因疲劳断裂，是压紧力下降。,汽车起步时，将离合器踏至底仍感到挂档困难，或虽然可以强行挂入，但未等抬起离合器踏板，车就前移或熄火。,2017/5/5 0:00,别克赛欧,重庆,离合器故障,离合器,意外
2878,铁马XC2200舟桥车离合器异响,驾驶员操作不当导致分离轴承缺油或磨损，回位弹簧过软、折断或脱落。,这种故障表现在使用离合器过程中，当离合器踏板踩下或放松时发出不正常的响声,2017/5/12 0:00,铁马XC2200舟桥车,江苏,离合器异响,离合器,修理不当
2879,奥迪A2变速器换挡困难,同步器锥环牙齿沿轴线方向磨损成凸形或断裂；摩擦锥面螺旋槽磨损或磨光，使齿环端面与齿轮端面间隙缩小，甚至无间隙，降低了摩擦效果，同步器失效。,工作人员在换挡时候，变速杆操作沉重，不能平稳地挂入挡位。十分不方便操作。,2017/7/8 0:00,奥迪A2,黑龙江,变速器换挡困难,变速器,责任心不强
2880,上海别克GL启动困难,检查气门正时，拆卸发动机皮带轮后发现曲轴正时齿轮的定位销损坏，从而造成了发动机皮带轮的内沿凹槽磨损出现了皮带轮的错位（皮带轮上的58齿与曲轴位置传感器的相对位置）。更换曲轴皮带轮及曲轴正时齿轮后，故障排除。,工作人员在启动该车时，启动相当困难，并且十分容易熄火，特别是在冬天时候，更会出现这种情况。,2017/1/1 0:00,上海别克GL,河北,启动困难,曲轴,操作分心
2881,上海别克GL变速器乱档,变速杆球头定位稍磨损松旷、损坏、丢失、失去定位作用或球头磨损过大。,（1）换档时，变速器挂不上所需档位。（2）挂档后不能退回空挡。（3）一次挂上两个档位。,2017/2/21 0:00,上海别克GL,哈尔滨,变速器乱档,变速器,粗心
2882,WJ94轮式装甲防暴车燃润料消耗异常,一般为发动机工作不良或底盘调整不当所致，其主要原因主要是活塞与汽缸壁的配合间隙过大或有严重磨损。,机油的消耗过多，除了渗漏原因外，多半发动机存在故障，这时常伴有加机油口处大量的冒烟或脉动冒烟、排气颜色不正常,2017/3/3 0:00,WJ94轮式装甲防暴车,贵州,燃润料消耗异常,变速器,知道故障不修理
2883,WS-1B自行火箭炮车过热现象,发动机过热说明冷却系统由问题，如不及时排除，会引起爆震、早燃、行驶无力，甚至造成烧溶事故等,正常的情况，无论汽车工作多长时间，这些总成都应该保持在一定的温度。除发动机外，如果用手接触时，感到烫疼难忍，即表明该处过热。,2017/3/3 0:00,WS-1B自行火箭炮车,贵州,过热现象,冷却系统,驾驶不当
2884,HY962半挂平板车齿条停在不供油位置,由于该车长时间停放，喷油泵润滑油中含的水分便使柱塞锈蚀而卡死，而且正好使齿条停在高速位置，所以柴油机只有高速而无法调速。,一辆装有6110型柴油机的汽车，停放很长时间后起动时，刚一着火柴油机就处于高速运转状态，放松加速踏板转速也不下降而且有“飞车”之势。,2017/4/13 0:00,HY962半挂平板车,哈尔滨,柱塞锈蚀,喷油泵,操作分心
2885,铁马XC2200载重车散热器“开锅”故障的排除,由于散热器放水开关被水垢和泥沙等杂物堵塞，开始放水时由于散热器里水位较高，水压尚能使水较快地流出；随着散热器中水位降低，水压逐渐下降，水流随之变小，致使在下水室的水还没有放完，下水室及回水管里的水就已结冰了。这样，第二天出车时散热器里的水便无法通过回水管进行大循环，于是就出现了散热器“开锅”的现象。散热器“开锅”后，热量逐渐向下水室和回水管传导，待其中的冰完全溶化后，散热器中的冷却水即恢复大循环，这就是汽车行驶10多分钟后散热器不再“开锅”的原因。,一辆EQ1090型载货车，冬季每天出车前给冷却系加满水后，行驶约10多公里就出现散热器“开锅”现象；停车约10分钟左右再起动运行，散热器则不再发生“开锅”现象，汽车也能正常行驶，经检查，风扇皮带张力适当，节温器、水泵工作正常，冷却水数量充足。在散热器“开锅”后发现，散热器上水室很热而下水室是凉的，下水室的回水管也冰凉。将下水室回水管拆下检查，发现该管几乎完全冻住；检查散热器放水开关，则发现其中有很多水垢和泥沙。,2017/1/1 0:00,铁马XC2200载重车,黑龙江,散热器开关,散热器,操作分心
2886,ZSL92式轮式步兵战车空气为何排不净,接头螺栓的铜垫片在第一次紧定螺栓时表面已被挤压出现了压痕，当把它拆下重新装复时，在螺栓挤压下又产生的新压痕，且无法与原来的压痕吻合，致使在接合面上存在一定的间隙。这样，将低、高压油路中的空气排净后，发动机虽然能起动，但外界的空气仍能从该间隙中进人油路，所以发动机运转几分钟后又因供油中断而熄火。只要该间隙不消除，此故障即会反复出现，表现为油路中的空气排不净。,1辆 EQ2102型平头柴油特种车，一次训练中气缸垫冲坏，但更换缸垫后，在供油系统正常情况下发动机不能起动。,2017/7/17 0:00,ZSL92式轮式步兵战车,贵州,油路中的空气排不净,螺栓垫片,没有阅读说明书
2887,汉阳HY4320S半挂牵引车耗油量明显增加、运行中加速不良,该车分电器固定触点的应是1个M4的螺钉，且安装时还应加上亚个平垫圈和1个弹簧垫圈，以免螺钉松动和过长。但该车驾驶员在保养分电器时丢失这个螺钉及两个垫圈后，随便找了一个稍长的螺钉代替，且未加垫圈，这样螺钉长出的部分正好顶在分电器的托盘上，使得触点底板不能转动，因而造成真空调节装置失效。也就是说，在发动机满负荷时，不能保持12°－14°的点火提前角，致使发动机点火过迟而出现上述故障。据此，在维护保养汽车时一定要保管好拆下的零件，一旦丢失应按技术要求选配，哪怕是小小螺钉也马虎不得。,1辆EQ1090型载货车，驾驶员对电路进行保养后，出现耗油量明显增加、运行中加速不良且发动机温度过高等症状。,2017/3/8 0:00,WS-1B自行火箭炮车,贵州,耗油量明显增加、运行中加速不良,螺钉,知道故障不修理
2888,铁马XC2200舟桥车化油器保养不当,由于驾驶员在保养化油器时，加速油道出油阀钢球掉入气缸，导致踩坳加速油道时钢球不能上行堵住虹吸孔，加速油道供油泄漏，造成起动困难和没有加速性能。且在加速过程中，由于节气门陡然开启，而加速油嘴不能参与供油，而机械加浓和真空加浓来不及参与工作，造成瞬时混合气过稀，导致发动机在急加速时熄火。又由于钢球落入气缸内，导致异响。提醒维修保养人员在保养化油器时，一定要细心，不能错装、漏装，以免引起不应有的故障。,一辆EQ1090型运输车，驾驶员就车保养化油器后，出现以下故障,2017/3/3 0:00,铁马XC2200舟桥车,新疆,化油器保养不当,化油器,知道故障不修理
2889,奥迪A1点火线圈附加电阻断路引起的故障,在正常起动发动机时，附加电阻断路，当发动机起动后，附加电阻接通，使发动机正常工作。若点火线圈附加电阻断路，发动机将不能正常工作。在行驶途中遇到上述情况时，可找一根导线装饰点火线圈附加电阻的两接柱联在一起暂时使用，回单位后立即更换，长时间使用，会使点火线圈温度升高损坏。曲轴箱通风单向阀引起的故障,打开点火开关，起动机带动发动机正常运转，松开点火开关，发动机立即熄火。,2017/3/3 0:00,奥迪A1,贵州,电阻断路,点火线圈,操作分心
2890,HY473（6×6）牵引车动机起动困难,造成故障的原因是通风单向阀弹簧过硬。当使用起动机时，曲轴单向阀不能吸附在阀座上，使大量空气直接经单向阀座大孔经进气管进入气缸，降低了化油器的真空度，不仅造成混合气过稀，而且混合气也难以进入气缸，导致发动机起动困难。进排气岐管垫烧穿引起的异响,一辆刚保养过的EQ1090型汽车，在冷、热状态下均不易起动，特别是热车时，而当推车或向化油器中倒入适量汽油时，却易改动。,2017/3/3 0:00,HY473（6×6）牵引车,云南,起动困难 ,单向阀弹簧,知道故障不修理
2891,WJ94装甲防暴车急加速进排歧管处发出有节奏的异响,观察进排气歧管及缸体之间有烟熏痕迹，再将发动机定在异响最明显的转速，用起子堵塞漏气处，如此时异响有变化，说明进排气歧管垫烧穿。进排气歧管垫烧穿后有细微的通道与大气相通，响声是在高压气体通过时产生的。,发动机在正常运转无异响，当急加速时，进排歧管处发出有节奏的异响，发出有节奏的振动声，断火后异响消失。,2017/3/30 0:00,WJ94装甲防暴车,贵州,加速时有节奏的异响,冷却系统,没有阅读说明书
